"CUSTOMER_ASSET_OBJECTIVE_ID","CUSTOMER_ID","ASSET_OBJECTIVE_ID","TOTAL"
19226,9226,2,911459.02
19227,9227,2,409082.78
19228,9228,2,670195.09
19229,9229,2,221340.79
19230,9230,2,917308.08
19231,9231,2,1227953.84
19232,9232,2,22146.38
19233,9233,2,305723.86
19234,9234,2,243612.2
19235,9235,2,752616.13
19236,9236,2,417282.68
19237,9237,2,39325.57
19238,9238,2,98135.86
19239,9239,2,357302.84
19240,9240,2,1180514.52
19241,9241,2,1099204.2
19242,9242,2,793393.41
19243,9243,2,678154.74
19244,9244,2,43030.88
19245,9245,2,417747.2
19246,9246,2,114870.08
19247,9247,2,279994.54
19248,9248,2,831360.44
19249,9249,2,427553.72
19250,9250,2,822306.58
19251,9251,2,259024.52
19252,9252,2,277758.5
19253,9253,2,585106.12
19254,9254,2,1149877.29
19255,9255,2,539641.69
19256,9256,2,854652.24
19257,9257,2,220501.26
19258,9258,2,480437.32
19259,9259,2,986254.21
19260,9260,2,180621.79
19261,9261,2,563062.81
19262,9262,2,1598639.89
19263,9263,2,1452316.94
19264,9264,2,953412.03
19265,9265,2,792067.16
19266,9266,2,1770285.63
19267,9267,2,212230.36
19268,9268,2,1541017.86
19269,9269,2,1491211.8
19270,9270,2,49789.69
19271,9271,2,452596.06
19272,9272,2,304819.26
19273,9273,2,858101.77
19274,9274,2,226790.36
19275,9275,2,467308.4
19276,9276,2,49150.5
19277,9277,2,743480.4
19278,9278,2,137035.81
19279,9279,2,530930.82
19280,9280,2,187587.88
19281,9281,2,717221.34
19282,9282,2,246607.3
19283,9283,2,324069.36
19284,9284,2,752942.64
19285,9285,2,1199060.8
19286,9286,2,284279.58
19287,9287,2,233501.17
19288,9288,2,462930.21
19289,9289,2,855338.22
19290,9290,2,40452.55
19291,9291,2,1165977.38
19292,9292,2,688954.34
19293,9293,2,648918.39
19294,9294,2,753773.55
19295,9295,2,1223568.53
19296,9296,2,79948.09
19297,9297,2,27246.26
19298,9298,2,630388.04
19299,9299,2,729711.68
19300,9300,2,720643.04
19301,9301,2,248481.48
19302,9302,2,295998.14
19303,9303,2,708575.96
19304,9304,2,267004.92
19305,9305,2,330699.66
19306,9306,2,1158655.49
19307,9307,2,923927.32
19308,9308,2,1140247.68
19309,9309,2,196026.29
19310,9310,2,1109292.68
19311,9311,2,1111721.64
19312,9312,2,1235030.94
19313,9313,2,614846.39
19314,9314,2,39391.84
19315,9315,2,312577.2
19316,9316,2,263105.48
19317,9317,2,630494.28
19318,9318,2,148450.64
19319,9319,2,139692.18
19320,9320,2,216208.25
19321,9321,2,513149
19322,9322,2,390827.48
19323,9323,2,465198.86
19324,9324,2,663802.21
19325,9325,2,882045.78
19326,9326,2,348645.18
19327,9327,2,133940.09
19328,9328,2,635841.37
19329,9329,2,2306.82
19330,9330,2,102253.01
19331,9331,2,124716.48
19332,9332,2,927045.76
19333,9333,2,690413.32
19334,9334,2,208026.5
19335,9335,2,381192.86
19336,9336,2,884784.19
19337,9337,2,134463.42
19338,9338,2,66575.96
19339,9339,2,319312.19
19340,9340,2,1079506.12
19341,9341,2,160773.29
19342,9342,2,701172.47
19343,9343,2,759058.93
19344,9344,2,108786.97
19345,9345,2,1083809.38
19346,9346,2,404781.62
19347,9347,2,1490168.72
19348,9348,2,952392.95
19349,9349,2,617508.68
19350,9350,2,508967.63
19351,9351,2,477331.73
19352,9352,2,1536108.16
19353,9353,2,533756.25
19354,9354,2,437345.72
19355,9355,2,753398.88
19356,9356,2,271769.97
19357,9357,2,514888.17
19358,9358,2,708405.11
19359,9359,2,872924.64
19360,9360,2,299851.91
19361,9361,2,463847.53
19362,9362,2,359140.95
19363,9363,2,606392.72
19364,9364,2,655438.12
19365,9365,2,552916.07
19366,9366,2,151968.96
19367,9367,2,350002.38
19368,9368,2,793069.06
19369,9369,2,296966.59
19370,9370,2,654109.09
19371,9371,2,1510995.25
19372,9372,2,1071646.74
19373,9373,2,906536.84
19374,9374,2,1080971.99
19375,9375,2,1184704.87
19376,9376,2,1612977.16
19377,9377,2,1735697.81
19378,9378,2,583144.1
19379,9379,2,715397.9
19380,9380,2,1265539.7
19381,9381,2,302120.68
19382,9382,2,1328848.87
19383,9383,2,314083.97
19384,9384,2,604430.05
19385,9385,2,1748966.73
19386,9386,2,861680.94
19387,9387,2,20611.75
19388,9388,2,139882.7
19389,9389,2,499294.17
19390,9390,2,413642.94
19391,9391,2,252362.73
19392,9392,2,298482.55
19393,9393,2,1140705.45
19394,9394,2,509209.01
19395,9395,2,47415.33
19396,9396,2,214618.46
19397,9397,2,165031.67
19398,9398,2,582972.25
19399,9399,2,669182.34
19400,9400,2,160207.42
19401,9401,2,932386.79
19402,9402,2,337961.99
19403,9403,2,282034.84
19404,9404,2,131029.24
19405,9405,2,176657.99
19406,9406,2,82013.26
19407,9407,2,122954.21
19408,9408,2,216485.69
19409,9409,2,145184.36
19410,9410,2,88561.14
19411,9411,2,1047593.1
19412,9412,2,1393258.46
19413,9413,2,796331.17
19414,9414,2,322482.42
19415,9415,2,882191.79
19416,9416,2,512957.02
19417,9417,2,529599.84
19418,9418,2,1501347.74
19419,9419,2,1546736.63
19420,9420,2,84953.44
19421,9421,2,265771.79
19422,9422,2,796714.57
19423,9423,2,726473.65
19424,9424,2,887384.78
19425,9425,2,458023.59
19426,9426,2,487079.42
19427,9427,2,749364.78
19428,9428,2,51434.6
19429,9429,2,478535.15
19430,9430,2,1026584.58
19431,9431,2,571339.55
19432,9432,2,975713.36
19433,9433,2,536740.96
19434,9434,2,701677.77
19435,9435,2,125916.18
19436,9436,2,712485.07
19437,9437,2,384511.42
19438,9438,2,86618.81
19439,9439,2,720062.43
19440,9440,2,367838.55
19441,9441,2,431036.79
19442,9442,2,23589.07
19443,9443,2,787775.16
19444,9444,2,1108372.36
19445,9445,2,735888.7
19446,9446,2,22637.22
19447,9447,2,864.66
19448,9448,2,915997.68
19449,9449,2,935378.5
19450,9450,2,1261162.19
19451,9451,2,936181.74
19452,9452,2,1490590.86
19453,9453,2,743321.97
19454,9454,2,1723734.23
19455,9455,2,725848.34
19456,9456,2,737237.03
19457,9457,2,1272753.33
19458,9458,2,1043818.59
19459,9459,2,109924.93
19460,9460,2,384255.82
19461,9461,2,969826.79
19462,9462,2,502244.44
19463,9463,2,730697.39
19464,9464,2,1140655.78
19465,9465,2,613633.55
19466,9466,2,290376.94
19467,9467,2,792346.71
19468,9468,2,379620.82
19469,9469,2,529375.29
19470,9470,2,330882.76
19471,9471,2,304181.33
19472,9472,2,39505.49
19473,9473,2,90565.18
19474,9474,2,261718.2
19475,9475,2,729913.02
19476,9476,2,313033.09
19477,9477,2,1129049.5
19478,9478,2,829279.53
19479,9479,2,577501.27
19480,9480,2,284713.73
19481,9481,2,36091.97
19482,9482,2,557443.54
19483,9483,2,476124.01
19484,9484,2,118634.07
19485,9485,2,891427.06
19486,9486,2,580299.64
19487,9487,2,1004085.89
19488,9488,2,519489.98
19489,9489,2,231250.16
19490,9490,2,265769.92
19491,9491,2,512806.32
19492,9492,2,423178.33
19493,9493,2,631800.56
19494,9494,2,1487504.46
19495,9495,2,1186503.55
19496,9496,2,647995.92
19497,9497,2,256107.76
19498,9498,2,694647.25
19499,9499,2,236752.93
19500,9500,2,1304461.45
19501,9501,2,927500.75
19502,9502,2,369191.89
19503,9503,2,424357.69
19504,9504,2,685660.56
19505,9505,2,880496.34
19506,9506,2,447104.32
19507,9507,2,128924.69
19508,9508,2,110884.43
19509,9509,2,90080.22
19510,9510,2,76132.11
19511,9511,2,103795.01
19512,9512,2,419040.8
19513,9513,2,475146.27
19514,9514,2,300919.01
19515,9515,2,320249.24
19516,9516,2,1104828.43
19517,9517,2,744948.59
19518,9518,2,396907.64
19519,9519,2,1092533.05
19520,9520,2,830967.7
19521,9521,2,1048399.21
19522,9522,2,202777.04
19523,9523,2,858526.53
19524,9524,2,749449.9
19525,9525,2,227307.23
19526,9526,2,1261283.59
19527,9527,2,824822.08
19528,9528,2,97813.68
19529,9529,2,1861683.41
19530,9530,2,292347.9
19531,9531,2,400918.13
19532,9532,2,529461.5
19533,9533,2,1455029.78
19534,9534,2,462920.89
19535,9535,2,694336.97
19536,9536,2,1112732.76
19537,9537,2,680133.64
19538,9538,2,1283566.6
19539,9539,2,114605.56
19540,9540,2,354947.35
19541,9541,2,88067.51
19542,9542,2,107759.62
19543,9543,2,892914.3
19544,9544,2,398048.66
19545,9545,2,870097.74
19546,9546,2,1052418.93
19547,9547,2,560731.89
19548,9548,2,766120.62
19549,9549,2,28470.97
19550,9550,2,836702.85
19551,9551,2,188660.37
19552,9552,2,619040.95
19553,9553,2,1051105.54
19554,9554,2,945904.02
19555,9555,2,126207.43
19556,9556,2,155300.5
19557,9557,2,62709.66
19558,9558,2,105597.77
19559,9559,2,449594.5
19560,9560,2,144885.22
19561,9561,2,811658.58
19562,9562,2,936378.14
19563,9563,2,1519602.55
19564,9564,2,580777.52
19565,9565,2,56984.3
19566,9566,2,532642.22
19567,9567,2,765542.42
19568,9568,2,1088438.46
19569,9569,2,510805.98
19570,9570,2,113914.89
19571,9571,2,373032.88
19572,9572,2,352395.48
19573,9573,2,1049626.66
19574,9574,2,850524.36
19575,9575,2,687145.12
19576,9576,2,186302.01
19577,9577,2,272287.36
19578,9578,2,387176.04
19579,9579,2,71181.05
19580,9580,2,752711.82
19581,9581,2,405514.89
19582,9582,2,21618.04
19583,9583,2,300471.13
19584,9584,2,1137302.01
19585,9585,2,1506591.37
19586,9586,2,1433123.64
19587,9587,2,176202.75
19588,9588,2,1130190.05
19589,9589,2,441746.7
19590,9590,2,554133.72
19591,9591,2,1424629.6
19592,9592,2,1391202.07
19593,9593,2,941687.09
19594,9594,2,1067993.41
19595,9595,2,93157.27
19596,9596,2,349408.29
19597,9597,2,185589.77
19598,9598,2,37044.51
19599,9599,2,272893.82
19600,9600,2,790779.79
19601,9601,2,120774.42
19602,9602,2,504201.77
19603,9603,2,616880.91
19604,9604,2,947496.89
19605,9605,2,437930.19
19606,9606,2,929664.59
19607,9607,2,231776.63
19608,9608,2,414752.05
19609,9609,2,370092.62
19610,9610,2,957448
19611,9611,2,1027642.71
19612,9612,2,1263230.75
19613,9613,2,65628.23
19614,9614,2,157192.15
19615,9615,2,350297.38
19616,9616,2,366931.66
19617,9617,2,427098.46
19618,9618,2,852304.38
19619,9619,2,340706.81
19620,9620,2,1544820.26
19621,9621,2,471381.21
19622,9622,2,802950.97
19623,9623,2,1386738.76
19624,9624,2,1257863.26
19625,9625,2,741545.44
19626,9626,2,570667.22
19627,9627,2,701887.87
19628,9628,2,189218.02
19629,9629,2,779106.74
19630,9630,2,155654.74
19631,9631,2,239410.7
19632,9632,2,847256.34
19633,9633,2,5843.45
19634,9634,2,732337.76
19635,9635,2,295932.62
19636,9636,2,274187.91
19637,9637,2,484079.44
19638,9638,2,1175893.43
19639,9639,2,244774.48
19640,9640,2,498015.18
19641,9641,2,459075.71
19642,9642,2,825977.13
19643,9643,2,260622.34
19644,9644,2,173247.48
19645,9645,2,103129.99
19646,9646,2,672250.29
19647,9647,2,124143.55
19648,9648,2,919993
19649,9649,2,1144932.52
19650,9650,2,1184347.76
19651,9651,2,1070695.83
19652,9652,2,542974.69
19653,9653,2,162480.24
19654,9654,2,1034790.31
19655,9655,2,139972.4
19656,9656,2,58034.06
19657,9657,2,1127483.14
19658,9658,2,1415948.04
19659,9659,2,1150748.98
19660,9660,2,130460.15
19661,9661,2,110958.31
19662,9662,2,1681578.1
19663,9663,2,992089.99
19664,9664,2,640689.35
19665,9665,2,780810.11
19666,9666,2,945151.83
19667,9667,2,902403.5
19668,9668,2,67533.65
19669,9669,2,520953.51
19670,9670,2,1201472.06
19671,9671,2,408325.23
19672,9672,2,180354.72
19673,9673,2,677986.92
19674,9674,2,110256.81
19675,9675,2,376976.91
19676,9676,2,369867.16
19677,9677,2,336343.64
19678,9678,2,997541.88
19679,9679,2,514847.53
19680,9680,2,358794.91
19681,9681,2,1045996.72
19682,9682,2,120682.22
19683,9683,2,566133.28
19684,9684,2,405529.96
19685,9685,2,599867.58
19686,9686,2,19575.5
19687,9687,2,336908.75
19688,9688,2,164965.44
19689,9689,2,217466.5
19690,9690,2,509664.11
19691,9691,2,970976.97
19692,9692,2,575475.06
19693,9693,2,1849136.33
19694,9694,2,1131609.65
19695,9695,2,1402686.98
19696,9696,2,396065.44
19697,9697,2,326166.24
19698,9698,2,578705.4
19699,9699,2,1726211.26
19700,9700,2,371700.15
19701,9701,2,1103240.74
19702,9702,2,446039.44
19703,9703,2,480973.53
19704,9704,2,614328.52
19705,9705,2,190458.74
19706,9706,2,748826.4
19707,9707,2,1167412.65
19708,9708,2,940361.86
19709,9709,2,342035.55
19710,9710,2,330425.94
19711,9711,2,27450.38
19712,9712,2,630615.4
19713,9713,2,567162.74
19714,9714,2,78615.73
19715,9715,2,1161916.83
19716,9716,2,487241.77
19717,9717,2,84736.24
19718,9718,2,690862.43
19719,9719,2,732436.01
19720,9720,2,782550.66
19721,9721,2,624484.81
19722,9722,2,450663.91
19723,9723,2,1475869.36
19724,9724,2,761825.94
19725,9725,2,809566.52
19726,9726,2,97317.98
19727,9727,2,269934.54
19728,9728,2,691481.79
19729,9729,2,885598.65
19730,9730,2,1235044.2
19731,9731,2,1185912.47
19732,9732,2,1307997.91
19733,9733,2,1747784.75
19734,9734,2,822391.44
19735,9735,2,476869.59
19736,9736,2,64270.13
19737,9737,2,271783.93
19738,9738,2,57834.61
19739,9739,2,680851.83
19740,9740,2,1050694.44
19741,9741,2,367141.04
19742,9742,2,795421.79
19743,9743,2,503121.68
19744,9744,2,676093.11
19745,9745,2,456413.78
19746,9746,2,329238.52
19747,9747,2,1050815.13
19748,9748,2,302583.65
19749,9749,2,231328.81
19750,9750,2,36582.25
19751,9751,2,899292.7
19752,9752,2,458098.16
19753,9753,2,1284368.25
19754,9754,2,577969.55
19755,9755,2,66784.38
19756,9756,2,1298682.53
19757,9757,2,717574.1
19758,9758,2,5115.55
19759,9759,2,1726400.52
19760,9760,2,766957.15
19761,9761,2,999059.26
19762,9762,2,1470831.52
19763,9763,2,1612859.6
19764,9764,2,587949.65
19765,9765,2,719312.63
19766,9766,2,341296.58
19767,9767,2,425400.4
19768,9768,2,288349.98
19769,9769,2,64976.56
19770,9770,2,504113.25
19771,9771,2,305204.43
19772,9772,2,331417.2
19773,9773,2,65828.57
19774,9774,2,321575.75
19775,9775,2,50187.85
19776,9776,2,391569.05
19777,9777,2,339912.52
19778,9778,2,472555.32
19779,9779,2,361979.85
19780,9780,2,275817.39
19781,9781,2,428542.61
19782,9782,2,724628.97
19783,9783,2,963029.18
19784,9784,2,911532.73
19785,9785,2,679868.4
19786,9786,2,51529.14
19787,9787,2,479925.89
19788,9788,2,935496.68
19789,9789,2,959266.34
19790,9790,2,1293405.52
19791,9791,2,758934.26
19792,9792,2,1149907.26
19793,9793,2,599096.78
19794,9794,2,1555279.91
19795,9795,2,334402.66
19796,9796,2,240907.73
19797,9797,2,757072.24
19798,9798,2,558454.79
19799,9799,2,926191.09
19800,9800,2,362841.54
19801,9801,2,242699.24
19802,9802,2,471487.82
19803,9803,2,706710.83
19804,9804,2,223292.04
19805,9805,2,484638.52
19806,9806,2,217937.98
19807,9807,2,40000.33
19808,9808,2,679303
19809,9809,2,478730.82
19810,9810,2,782032.99
19811,9811,2,368117.44
19812,9812,2,123149.52
19813,9813,2,122471.48
19814,9814,2,209753.44
19815,9815,2,926055.69
19816,9816,2,239275.17
19817,9817,2,386939.22
19818,9818,2,1051072.07
19819,9819,2,888110.15
19820,9820,2,777350.46
19821,9821,2,715716.92
19822,9822,2,459935.42
19823,9823,2,1208837.76
19824,9824,2,866892.31
19825,9825,2,193872.43
19826,9826,2,1275250.02
19827,9827,2,1066549.16
19828,9828,2,370750.69
19829,9829,2,1289099.6
19830,9830,2,153896.37
19831,9831,2,699723.34
19832,9832,2,503481.28
19833,9833,2,1792274.89
19834,9834,2,224068.57
19835,9835,2,359470.18
19836,9836,2,697544.92
19837,9837,2,497839
19838,9838,2,442115.7
19839,9839,2,227107.02
19840,9840,2,21782.23
19841,9841,2,1034568.04
19842,9842,2,274153
19843,9843,2,684602.26
19844,9844,2,92872.83
19845,9845,2,187249.42
19846,9846,2,815083.53
19847,9847,2,460865.96
19848,9848,2,75105.11
19849,9849,2,483683.2
19850,9850,2,134424.16
19851,9851,2,692336.61
19852,9852,2,181794.16
19853,9853,2,471251.66
19854,9854,2,124854.41
19855,9855,2,140358.66
19856,9856,2,568285.61
19857,9857,2,896283.41
19858,9858,2,472221.24
19859,9859,2,801209.92
19860,9860,2,10732.29
19861,9861,2,279449.66
19862,9862,2,559789.28
19863,9863,2,222031.93
19864,9864,2,484027.5
19865,9865,2,625728.17
19866,9866,2,715204.53
19867,9867,2,620850.2
19868,9868,2,1654394.41
19869,9869,2,1667245.13
19870,9870,2,393278.93
19871,9871,2,476189.06
19872,9872,2,64618.16
19873,9873,2,856568.42
19874,9874,2,492049.02
19875,9875,2,1038556.77
19876,9876,2,535059.44
19877,9877,2,239608.14
19878,9878,2,385582.91
19879,9879,2,892003.41
19880,9880,2,374714.18
19881,9881,2,621503.38
19882,9882,2,1065195.33
19883,9883,2,531710.34
19884,9884,2,1106482.54
19885,9885,2,1204378.78
19886,9886,2,554762.21
19887,9887,2,336286.29
19888,9888,2,282279.19
19889,9889,2,1018962.05
19890,9890,2,730192.74
19891,9891,2,425937.66
19892,9892,2,507812.55
19893,9893,2,513216.76
19894,9894,2,153062.73
19895,9895,2,131766.34
19896,9896,2,90045.2
19897,9897,2,374308.51
19898,9898,2,99474.45
19899,9899,2,734558.53
19900,9900,2,1122673.27
19901,9901,2,167816.14
19902,9902,2,689723.42
19903,9903,2,1050050.9
19904,9904,2,171036.92
19905,9905,2,546916.41
19906,9906,2,165345.52
19907,9907,2,28496
19908,9908,2,192549.99
19909,9909,2,1450121.59
19910,9910,2,64034.38
19911,9911,2,202425.13
19912,9912,2,245297.21
19913,9913,2,1783459.27
19914,9914,2,1706648.3
19915,9915,2,1148336.94
19916,9916,2,1446472.4
19917,9917,2,1178558.78
19918,9918,2,1698612.18
19919,9919,2,551558.22
19920,9920,2,908317.11
19921,9921,2,121270.34
19922,9922,2,642761.12
19923,9923,2,168391.18
19924,9924,2,23160.2
19925,9925,2,896632.71
19926,9926,2,935220.22
19927,9927,2,517062.97
19928,9928,2,149714.45
19929,9929,2,160924.61
19930,9930,2,98627.46
19931,9931,2,233364.25
19932,9932,2,522584.36
19933,9933,2,604149.27
19934,9934,2,19060
19935,9935,2,156904.49
19936,9936,2,809797.25
19937,9937,2,751528.75
19938,9938,2,1283403.58
19939,9939,2,1004810.6
19940,9940,2,945473.78
19941,9941,2,966314.92
19942,9942,2,706197.15
19943,9943,2,1093760.3
19944,9944,2,1319610.55
19945,9945,2,1186685.29
19946,9946,2,1576636.78
19947,9947,2,659653.3
19948,9948,2,1477996.04
19949,9949,2,150625.24
19950,9950,2,1635557.79
19951,9951,2,800629.13
19952,9952,2,587356.85
19953,9953,2,1478120.44
19954,9954,2,886461.73
19955,9955,2,188593.13
19956,9956,2,775460.28
19957,9957,2,805907.34
19958,9958,2,450577.09
19959,9959,2,346204.56
19960,9960,2,1205707.53
19961,9961,2,152292.44
19962,9962,2,289488.89
19963,9963,2,25130.87
19964,9964,2,499287.77
19965,9965,2,722487.64
19966,9966,2,408720.21
19967,9967,2,427476.82
19968,9968,2,824651.94
19969,9969,2,225429.93
19970,9970,2,290342.94
19971,9971,2,542443.7
19972,9972,2,939982.78
19973,9973,2,179652.62
19974,9974,2,949320.45
19975,9975,2,865040.55
19976,9976,2,15503.38
19977,9977,2,740847.33
19978,9978,2,1128813.94
19979,9979,2,1476068.26
19980,9980,2,884929.41
19981,9981,2,1060506.35
19982,9982,2,624162.43
19983,9983,2,934107.88
19984,9984,2,437685.11
19985,9985,2,97248.22
19986,9986,2,1224939.58
19987,9987,2,331320.39
19988,9988,2,666115.73
19989,9989,2,152264.24
19990,9990,2,450888.78
19991,9991,2,681000.78
19992,9992,2,143798.72
19993,9993,2,725478.25
19994,9994,2,355533.7
19995,9995,2,565111
19996,9996,2,516417.28
19997,9997,2,1109626.6
19998,9998,2,1085247.85
19999,9999,2,333202.55
20000,10000,2,863342.84
20001,1,3,895085.94
20002,2,3,3242114.55
20003,3,3,522311.71
20004,4,3,4254742.81
20005,5,3,3051136.3
20006,6,3,3371881.22
20007,7,3,4976282.56
20008,8,3,2596560.97
20009,9,3,853895.95
20010,10,3,3466820.45
20011,11,3,3127094.94
20012,12,3,3685989.15
20013,13,3,773164.7
20014,14,3,194551.72
20015,15,3,2934662.14
20016,16,3,692302.1
20017,17,3,1700797.18
20018,18,3,1242849.04
20019,19,3,133721.73
20020,20,3,3450486.87
20021,21,3,2569512.82
20022,22,3,3157129.87
20023,23,3,669160.75
20024,24,3,982180.68
20025,25,3,1143029.32
20026,26,3,997975.99
20027,27,3,3565583.8
20028,28,3,1537490.76
20029,29,3,213634.32
20030,30,3,1183831.83
20031,31,3,460051.84
20032,32,3,2095909.45
20033,33,3,417195.04
20034,34,3,1323857.18
20035,35,3,2323925.88
20036,36,3,2897122.27
20037,37,3,1016012.74
20038,38,3,2264515.34
20039,39,3,3139333.7
20040,40,3,5304697.82
20041,41,3,2637739.26
20042,42,3,4599472.55
20043,43,3,1091248.89
20044,44,3,2105741.29
20045,45,3,328152.08
20046,46,3,828508.82
20047,47,3,1307631.69
20048,48,3,1047005.86
20049,49,3,1671867.48
20050,50,3,185469.8
20051,51,3,1216715.14
20052,52,3,459806.57
20053,53,3,705941.59
20054,54,3,640707.91
20055,55,3,2388913.49
20056,56,3,1699865.23
20057,57,3,1595056.6
20058,58,3,600928.01
20059,59,3,1727433.68
20060,60,3,790787.56
20061,61,3,551347.52
20062,62,3,1079167.56
20063,63,3,17633.3
20064,64,3,1893321.71
20065,65,3,758592.43
20066,66,3,2057999.7
20067,67,3,1272061.91
20068,68,3,588630.56
20069,69,3,943114.54
20070,70,3,885654.12
20071,71,3,2674523.4
20072,72,3,5181561.4
20073,73,3,4065048.94
20074,74,3,221601.18
20075,75,3,1222012.4
20076,76,3,2547057.9
20077,77,3,3723872.26
20078,78,3,2423185.5
20079,79,3,1621613.82
20080,80,3,1596049.23
20081,81,3,3910801
20082,82,3,1446240.74
20083,83,3,1366667.64
20084,84,3,929382.01
20085,85,3,2761604.35
20086,86,3,5226685.96
20087,87,3,1223498.39
20088,88,3,1002997.63
20089,89,3,664554.7
20090,90,3,327634.79
20091,91,3,474349.08
20092,92,3,1165135.23
20093,93,3,2429962.61
20094,94,3,1466461.62
20095,95,3,2420080.42
20096,96,3,684129.89
20097,97,3,1390733.14
20098,98,3,1618710.16
20099,99,3,243123.66
20100,100,3,547034.28
20101,101,3,2360485.39
20102,102,3,758103.84
20103,103,3,949148.18
20104,104,3,2297260.46
20105,105,3,99779.78
20106,106,3,823631.8
20107,107,3,4608007.09
20108,108,3,463902.31
20109,109,3,2844352.02
20110,110,3,644982.16
20111,111,3,1609307.39
20112,112,3,1738321.88
20113,113,3,1306293.14
20114,114,3,2166257.43
20115,115,3,3331333.32
20116,116,3,5109185.2
20117,117,3,3073426.2
20118,118,3,4758816.44
20119,119,3,3813976.67
20120,120,3,3895228.12
20121,121,3,4575162.38
20122,122,3,4488878.63
20123,123,3,2310258.6
20124,124,3,2643055.27
20125,125,3,1156332.15
20126,126,3,1180822.13
20127,127,3,601565.33
20128,128,3,1475874.82
20129,129,3,978979.4
20130,130,3,758917.85
20131,131,3,369202.7
20132,132,3,2937615.41
20133,133,3,2664812.22
20134,134,3,245665.37
20135,135,3,2505980.26
20136,136,3,1367001.42
20137,137,3,3440326.41
20138,138,3,1889374.03
20139,139,3,1955053.46
20140,140,3,624267.54
20141,141,3,3315863.87
20142,142,3,1122929.5
20143,143,3,1151090.77
20144,144,3,1846818.98
20145,145,3,198850.24
20146,146,3,542172.23
20147,147,3,2151124.93
20148,148,3,148451.32
20149,149,3,1336778.2
20150,150,3,1261966.68
20151,151,3,3911776.13
20152,152,3,2843309.66
20153,153,3,3467929.05
20154,154,3,3497704.33
20155,155,3,3639520.12
20156,156,3,3650649.35
20157,157,3,925663.94
20158,158,3,3112367.54
20159,159,3,5449903.99
20160,160,3,2126268.71
20161,161,3,170317.56
20162,162,3,4766188
20163,163,3,3664969.31
20164,164,3,2638493.96
20165,165,3,2319876
20166,166,3,2105710.46
20167,167,3,1350990.42
20168,168,3,1444242.01
20169,169,3,182828.51
20170,170,3,2940366.94
20171,171,3,2345758.27
20172,172,3,901630.7
20173,173,3,583450.36
20174,174,3,1244796.7
20175,175,3,2508827.26
20176,176,3,1568761.46
20177,177,3,1419028.04
20178,178,3,731053.81
20179,179,3,1064460.07
20180,180,3,3270721.71
20181,181,3,808936.91
20182,182,3,601251.96
20183,183,3,1247255.57
20184,184,3,668260.94
20185,185,3,432242.55
20186,186,3,41221.28
20187,187,3,1379115.13
20188,188,3,1420595.65
20189,189,3,507225.89
20190,190,3,216891.79
20191,191,3,2471196.62
20192,192,3,2200547.04
20193,193,3,2350373.06
20194,194,3,2514578.6
20195,195,3,1096582.62
20196,196,3,1411200.65
20197,197,3,2887349.96
20198,198,3,1645844.8
20199,199,3,1305492.55
20200,200,3,2862638.53
20201,201,3,1010374.98
20202,202,3,372171.76
20203,203,3,3710878.7
20204,204,3,2176770.02
20205,205,3,2278925.06
20206,206,3,3848444.31
20207,207,3,3894629.17
20208,208,3,695988.54
20209,209,3,1064626.99
20210,210,3,957709.96
20211,211,3,3252911.69
20212,212,3,2945247.18
20213,213,3,3483890.09
20214,214,3,1633866.25
20215,215,3,3440809.38
20216,216,3,3591907.11
20217,217,3,2705765.49
20218,218,3,2313961.42
20219,219,3,519979.82
20220,220,3,288996.55
20221,221,3,47229.81
20222,222,3,658829.81
20223,223,3,1055937.17
20224,224,3,161828.69
20225,225,3,1956014.33
20226,226,3,1514609.65
20227,227,3,688119.43
20228,228,3,427062.82
20229,229,3,555189.96
20230,230,3,1679854.06
20231,231,3,3004536.83
20232,232,3,3048655.27
20233,233,3,2795749.26
20234,234,3,1627629.68
20235,235,3,3171834.24
20236,236,3,5071609.11
20237,237,3,5283058.25
20238,238,3,4013828.21
20239,239,3,937983.76
20240,240,3,2285729.41
20241,241,3,2792252.31
20242,242,3,5236768.37
20243,243,3,2740973.32
20244,244,3,2868260.8
20245,245,3,378169.37
20246,246,3,1587434.28
20247,247,3,2394594.73
20248,248,3,3624551.42
20249,249,3,487013.62
20250,250,3,252136.25
20251,251,3,1518772.79
20252,252,3,2242001.55
20253,253,3,463607.16
20254,254,3,1268926.31
20255,255,3,2748876.44
20256,256,3,2191754.35
20257,257,3,1125004.98
20258,258,3,2608049.62
20259,259,3,1809229.22
20260,260,3,2678973.52
20261,261,3,87205.09
20262,262,3,3362183.88
20263,263,3,996638.6
20264,264,3,1329810.61
20265,265,3,639172.72
20266,266,3,7487.38
20267,267,3,1625266.03
20268,268,3,932751.46
20269,269,3,2639915.74
20270,270,3,319515.86
20271,271,3,2619895.94
20272,272,3,84093.28
20273,273,3,2615339.61
20274,274,3,455225.47
20275,275,3,2006569.34
20276,276,3,1152274.41
20277,277,3,175221.45
20278,278,3,1125550.3
20279,279,3,867063.79
20280,280,3,2250745.66
20281,281,3,2934793.37
20282,282,3,3508497.72
20283,283,3,3369922.36
20284,284,3,2501177.33
20285,285,3,288059.3
20286,286,3,1669465.23
20287,287,3,2207688.91
20288,288,3,3384216.2
20289,289,3,373743.24
20290,290,3,3441422.28
20291,291,3,2439758.88
20292,292,3,45773.02
20293,293,3,757418.13
20294,294,3,3627993.28
20295,295,3,2305784.71
