"CUSTOMER_QUESTION_ANSWER_ID","CUSTOMER_ID","QUESTION_ANSWER_ID"
42007,2007,23
42008,2008,24
42009,2009,22
42010,2010,24
42011,2011,24
42012,2012,24
42013,2013,22
42014,2014,24
42015,2015,25
42016,2016,24
42017,2017,23
42018,2018,24
42019,2019,23
42020,2020,24
42021,2021,22
42022,2022,25
42023,2023,25
42024,2024,25
42025,2025,25
42026,2026,25
42027,2027,24
42028,2028,23
42029,2029,24
42030,2030,25
42031,2031,25
42032,2032,25
42033,2033,25
42034,2034,25
42035,2035,25
42036,2036,23
42037,2037,24
42038,2038,25
42039,2039,23
42040,2040,24
42041,2041,25
42042,2042,24
42043,2043,25
42044,2044,25
42045,2045,25
42046,2046,24
42047,2047,25
42048,2048,24
42049,2049,24
42050,2050,24
42051,2051,22
42052,2052,25
42053,2053,25
42054,2054,24
42055,2055,25
42056,2056,25
42057,2057,23
42058,2058,24
42059,2059,24
42060,2060,22
42061,2061,24
42062,2062,22
42063,2063,24
42064,2064,22
42065,2065,21
42066,2066,22
42067,2067,23
42068,2068,22
42069,2069,25
42070,2070,24
42071,2071,23
42072,2072,25
42073,2073,25
42074,2074,23
42075,2075,23
42076,2076,25
42077,2077,25
42078,2078,24
42079,2079,24
42080,2080,25
42081,2081,25
42082,2082,25
42083,2083,24
42084,2084,24
42085,2085,25
42086,2086,25
42087,2087,25
42088,2088,25
42089,2089,25
42090,2090,25
42091,2091,24
42092,2092,23
42093,2093,24
42094,2094,22
42095,2095,22
42096,2096,25
42097,2097,25
42098,2098,25
42099,2099,25
42100,2100,22
42101,2101,21
42102,2102,24
42103,2103,25
42104,2104,23
42105,2105,25
42106,2106,24
42107,2107,21
42108,2108,25
42109,2109,25
42110,2110,25
42111,2111,24
42112,2112,23
42113,2113,25
42114,2114,24
42115,2115,25
42116,2116,24
42117,2117,25
42118,2118,25
42119,2119,24
42120,2120,24
42121,2121,25
42122,2122,24
42123,2123,24
42124,2124,25
42125,2125,25
42126,2126,25
42127,2127,25
42128,2128,25
42129,2129,23
42130,2130,24
42131,2131,22
42132,2132,25
42133,2133,24
42134,2134,24
42135,2135,24
42136,2136,25
42137,2137,22
42138,2138,24
42139,2139,25
42140,2140,25
42141,2141,24
42142,2142,25
42143,2143,25
42144,2144,25
42145,2145,24
42146,2146,25
42147,2147,25
42148,2148,25
42149,2149,25
42150,2150,25
42151,2151,25
42152,2152,25
42153,2153,25
42154,2154,25
42155,2155,25
42156,2156,25
42157,2157,25
42158,2158,23
42159,2159,25
42160,2160,25
42161,2161,22
42162,2162,23
42163,2163,23
42164,2164,24
42165,2165,24
42166,2166,25
42167,2167,25
42168,2168,24
42169,2169,22
42170,2170,23
42171,2171,24
42172,2172,22
42173,2173,25
42174,2174,22
42175,2175,21
42176,2176,24
42177,2177,25
42178,2178,24
42179,2179,25
42180,2180,23
42181,2181,25
42182,2182,25
42183,2183,24
42184,2184,25
42185,2185,25
42186,2186,25
42187,2187,25
42188,2188,25
42189,2189,24
42190,2190,22
42191,2191,25
42192,2192,25
42193,2193,25
42194,2194,25
42195,2195,24
42196,2196,24
42197,2197,22
42198,2198,25
42199,2199,23
42200,2200,23
42201,2201,24
42202,2202,23
42203,2203,25
42204,2204,25
42205,2205,21
42206,2206,22
42207,2207,25
42208,2208,22
42209,2209,24
42210,2210,25
42211,2211,23
42212,2212,25
42213,2213,25
42214,2214,25
42215,2215,23
42216,2216,25
42217,2217,25
42218,2218,25
42219,2219,25
42220,2220,25
42221,2221,25
42222,2222,25
42223,2223,25
42224,2224,25
42225,2225,25
42226,2226,25
42227,2227,25
42228,2228,23
42229,2229,25
42230,2230,23
42231,2231,24
42232,2232,23
42233,2233,25
42234,2234,24
42235,2235,24
42236,2236,22
42237,2237,24
42238,2238,24
42239,2239,23
42240,2240,24
42241,2241,21
42242,2242,22
42243,2243,24
42244,2244,24
42245,2245,22
42246,2246,25
42247,2247,25
42248,2248,25
42249,2249,24
42250,2250,25
42251,2251,25
42252,2252,25
42253,2253,25
42254,2254,24
42255,2255,23
42256,2256,25
42257,2257,25
42258,2258,25
42259,2259,25
42260,2260,24
42261,2261,22
42262,2262,23
42263,2263,23
42264,2264,23
42265,2265,24
42266,2266,21
42267,2267,21
42268,2268,21
42269,2269,21
42270,2270,21
42271,2271,21
42272,2272,25
42273,2273,21
42274,2274,23
42275,2275,22
42276,2276,23
42277,2277,22
42278,2278,24
42279,2279,23
42280,2280,21
42281,2281,25
42282,2282,24
42283,2283,25
42284,2284,22
42285,2285,24
42286,2286,23
42287,2287,24
42288,2288,25
42289,2289,23
42290,2290,23
42291,2291,25
42292,2292,25
42293,2293,25
42294,2294,25
42295,2295,24
42296,2296,21
42297,2297,21
42298,2298,21
42299,2299,21
42300,2300,21
42301,2301,21
42302,2302,25
42303,2303,24
42304,2304,22
42305,2305,21
42306,2306,21
42307,2307,25
42308,2308,21
42309,2309,25
42310,2310,25
42311,2311,24
42312,2312,24
42313,2313,24
42314,2314,23
42315,2315,22
42316,2316,24
42317,2317,21
42318,2318,25
42319,2319,21
42320,2320,23
42321,2321,23
42322,2322,24
42323,2323,25
42324,2324,23
42325,2325,25
42326,2326,24
42327,2327,25
42328,2328,25
42329,2329,25
42330,2330,24
42331,2331,21
42332,2332,25
42333,2333,25
42334,2334,24
42335,2335,22
42336,2336,24
42337,2337,24
42338,2338,21
42339,2339,21
42340,2340,21
42341,2341,21
42342,2342,21
42343,2343,21
42344,2344,25
42345,2345,24
42346,2346,23
42347,2347,25
42348,2348,25
42349,2349,24
42350,2350,24
42351,2351,23
42352,2352,23
42353,2353,23
42354,2354,25
42355,2355,24
42356,2356,22
42357,2357,25
42358,2358,25
42359,2359,25
42360,2360,24
42361,2361,25
42362,2362,23
42363,2363,25
42364,2364,22
42365,2365,21
42366,2366,23
42367,2367,21
42368,2368,25
42369,2369,21
42370,2370,24
42371,2371,21
42372,2372,21
42373,2373,24
42374,2374,21
42375,2375,21
42376,2376,23
42377,2377,21
42378,2378,25
42379,2379,23
42380,2380,25
42381,2381,23
42382,2382,21
42383,2383,24
42384,2384,24
42385,2385,21
42386,2386,24
42387,2387,21
42388,2388,25
42389,2389,23
42390,2390,24
42391,2391,25
42392,2392,25
42393,2393,25
42394,2394,25
42395,2395,24
42396,2396,23
42397,2397,22
42398,2398,25
42399,2399,21
42400,2400,21
42401,2401,21
42402,2402,21
42403,2403,25
42404,2404,25
42405,2405,21
42406,2406,23
42407,2407,21
42408,2408,23
42409,2409,21
42410,2410,24
42411,2411,22
42412,2412,21
42413,2413,25
42414,2414,24
42415,2415,25
42416,2416,25
42417,2417,22
42418,2418,23
42419,2419,24
42420,2420,24
42421,2421,25
42422,2422,24
42423,2423,23
42424,2424,24
42425,2425,21
42426,2426,25
42427,2427,21
42428,2428,21
42429,2429,22
42430,2430,24
42431,2431,23
42432,2432,23
42433,2433,24
42434,2434,21
42435,2435,21
42436,2436,21
42437,2437,24
42438,2438,21
42439,2439,21
42440,2440,21
42441,2441,23
42442,2442,25
42443,2443,25
42444,2444,23
42445,2445,24
42446,2446,25
42447,2447,23
42448,2448,24
42449,2449,24
42450,2450,24
42451,2451,25
42452,2452,25
42453,2453,24
42454,2454,23
42455,2455,23
42456,2456,21
42457,2457,23
42458,2458,24
42459,2459,22
42460,2460,21
42461,2461,21
42462,2462,21
42463,2463,21
42464,2464,21
42465,2465,21
42466,2466,21
42467,2467,24
42468,2468,23
42469,2469,21
42470,2470,25
42471,2471,21
42472,2472,21
42473,2473,25
42474,2474,21
42475,2475,23
42476,2476,25
42477,2477,25
42478,2478,21
42479,2479,23
42480,2480,23
42481,2481,22
42482,2482,25
42483,2483,25
42484,2484,24
42485,2485,24
42486,2486,24
42487,2487,25
42488,2488,21
42489,2489,24
42490,2490,24
42491,2491,25
42492,2492,24
42493,2493,25
42494,2494,23
42495,2495,24
42496,2496,23
42497,2497,21
42498,2498,23
42499,2499,23
42500,2500,23
42501,2501,23
42502,2502,23
42503,2503,25
42504,2504,23
42505,2505,21
42506,2506,25
42507,2507,25
42508,2508,23
42509,2509,23
42510,2510,25
42511,2511,24
42512,2512,25
42513,2513,25
42514,2514,25
42515,2515,24
42516,2516,25
42517,2517,23
42518,2518,25
42519,2519,25
42520,2520,25
42521,2521,22
42522,2522,21
42523,2523,21
42524,2524,25
42525,2525,21
42526,2526,24
42527,2527,23
42528,2528,24
42529,2529,21
42530,2530,25
42531,2531,24
42532,2532,22
42533,2533,24
42534,2534,21
42535,2535,25
42536,2536,23
42537,2537,22
42538,2538,23
42539,2539,25
42540,2540,25
42541,2541,25
42542,2542,24
42543,2543,21
42544,2544,24
42545,2545,25
42546,2546,24
42547,2547,25
42548,2548,25
42549,2549,21
42550,2550,24
42551,2551,25
42552,2552,21
42553,2553,21
42554,2554,23
42555,2555,24
42556,2556,24
42557,2557,23
42558,2558,24
42559,2559,21
42560,2560,21
42561,2561,21
42562,2562,21
42563,2563,24
42564,2564,23
42565,2565,21
42566,2566,21
42567,2567,25
42568,2568,25
42569,2569,24
42570,2570,23
42571,2571,24
42572,2572,23
42573,2573,24
42574,2574,23
42575,2575,25
42576,2576,23
42577,2577,24
42578,2578,24
42579,2579,21
42580,2580,25
42581,2581,25
42582,2582,24
42583,2583,24
42584,2584,21
42585,2585,21
42586,2586,23
42587,2587,24
42588,2588,23
42589,2589,21
42590,2590,21
42591,2591,25
42592,2592,21
42593,2593,21
42594,2594,24
42595,2595,21
42596,2596,24
42597,2597,21
42598,2598,25
42599,2599,21
42600,2600,21
42601,2601,24
42602,2602,25
42603,2603,25
42604,2604,24
42605,2605,25
42606,2606,24
42607,2607,25
42608,2608,23
42609,2609,25
42610,2610,24
42611,2611,23
42612,2612,25
42613,2613,24
42614,2614,21
42615,2615,25
42616,2616,24
42617,2617,24
42618,2618,25
42619,2619,22
42620,2620,25
42621,2621,25
42622,2622,22
42623,2623,21
42624,2624,21
42625,2625,24
42626,2626,24
42627,2627,23
42628,2628,24
42629,2629,24
42630,2630,21
42631,2631,21
42632,2632,21
42633,2633,21
42634,2634,21
42635,2635,22
42636,2636,21
42637,2637,21
42638,2638,21
42639,2639,23
42640,2640,23
42641,2641,24
42642,2642,25
42643,2643,21
42644,2644,23
42645,2645,25
42646,2646,23
42647,2647,24
42648,2648,22
42649,2649,24
42650,2650,24
42651,2651,25
42652,2652,25
42653,2653,24
42654,2654,23
42655,2655,24
42656,2656,22
42657,2657,23
42658,2658,25
42659,2659,22
42660,2660,23
42661,2661,21
42662,2662,21
42663,2663,22
42664,2664,24
42665,2665,24
42666,2666,24
42667,2667,24
42668,2668,21
42669,2669,25
42670,2670,25
42671,2671,25
42672,2672,23
42673,2673,22
42674,2674,24
42675,2675,24
42676,2676,25
42677,2677,25
42678,2678,23
42679,2679,24
42680,2680,25
42681,2681,25
42682,2682,22
42683,2683,21
42684,2684,23
42685,2685,21
42686,2686,25
42687,2687,25
42688,2688,23
42689,2689,21
42690,2690,21
42691,2691,21
42692,2692,21
42693,2693,24
42694,2694,23
42695,2695,25
42696,2696,21
42697,2697,22
42698,2698,24
42699,2699,21
42700,2700,21
42701,2701,22
42702,2702,21
42703,2703,23
42704,2704,25
42705,2705,22
42706,2706,23
42707,2707,23
42708,2708,24
42709,2709,24
42710,2710,25
42711,2711,23
42712,2712,25
42713,2713,22
42714,2714,25
42715,2715,24
42716,2716,24
42717,2717,25
42718,2718,25
42719,2719,25
42720,2720,23
42721,2721,25
42722,2722,25
42723,2723,24
42724,2724,24
42725,2725,22
42726,2726,25
42727,2727,24
42728,2728,23
42729,2729,22
42730,2730,24
42731,2731,22
42732,2732,21
42733,2733,22
42734,2734,24
42735,2735,24
42736,2736,21
42737,2737,25
42738,2738,22
42739,2739,25
42740,2740,25
42741,2741,24
42742,2742,25
42743,2743,24
42744,2744,24
42745,2745,23
42746,2746,25
42747,2747,21
42748,2748,25
42749,2749,25
42750,2750,23
42751,2751,24
42752,2752,25
42753,2753,24
42754,2754,21
42755,2755,25
42756,2756,24
42757,2757,25
42758,2758,25
42759,2759,24
42760,2760,21
42761,2761,23
42762,2762,21
42763,2763,22
42764,2764,25
42765,2765,24
42766,2766,21
42767,2767,21
42768,2768,23
42769,2769,21
42770,2770,25
42771,2771,22
42772,2772,24
42773,2773,21
42774,2774,21
42775,2775,21
42776,2776,25
42777,2777,23
42778,2778,23
42779,2779,25
42780,2780,25
42781,2781,25
42782,2782,21
42783,2783,24
42784,2784,23
42785,2785,24
42786,2786,25
42787,2787,25
42788,2788,23
42789,2789,23
42790,2790,23
42791,2791,23
42792,2792,24
42793,2793,24
42794,2794,21
42795,2795,21
42796,2796,21
42797,2797,23
42798,2798,25
42799,2799,21
42800,2800,21
42801,2801,21
42802,2802,25
42803,2803,24
42804,2804,25
42805,2805,25
42806,2806,24
42807,2807,23
42808,2808,24
42809,2809,23
42810,2810,21
42811,2811,23
42812,2812,25
42813,2813,25
42814,2814,23
42815,2815,25
42816,2816,25
42817,2817,25
42818,2818,24
42819,2819,23
42820,2820,25
42821,2821,25
42822,2822,24
42823,2823,24
42824,2824,25
42825,2825,23
42826,2826,23
42827,2827,23
42828,2828,24
42829,2829,25
42830,2830,24
42831,2831,23
42832,2832,25
42833,2833,22
42834,2834,21
42835,2835,21
42836,2836,21
42837,2837,24
42838,2838,22
42839,2839,21
42840,2840,24
42841,2841,25
42842,2842,25
42843,2843,25
42844,2844,25
42845,2845,22
42846,2846,25
42847,2847,25
42848,2848,23
42849,2849,25
42850,2850,24
42851,2851,25
42852,2852,23
42853,2853,24
42854,2854,25
42855,2855,21
42856,2856,24
42857,2857,21
42858,2858,21
42859,2859,25
42860,2860,25
42861,2861,25
42862,2862,22
42863,2863,21
42864,2864,23
42865,2865,21
42866,2866,23
42867,2867,21
42868,2868,24
42869,2869,21
42870,2870,24
42871,2871,21
42872,2872,24
42873,2873,23
42874,2874,21
42875,2875,23
42876,2876,23
42877,2877,23
42878,2878,23
42879,2879,25
42880,2880,23
42881,2881,23
42882,2882,22
42883,2883,24
42884,2884,23
42885,2885,24
42886,2886,25
42887,2887,23
42888,2888,25
42889,2889,25
42890,2890,25
42891,2891,24
42892,2892,22
42893,2893,24
42894,2894,25
42895,2895,24
42896,2896,22
42897,2897,23
42898,2898,24
42899,2899,25
42900,2900,25
42901,2901,21
42902,2902,21
42903,2903,23
42904,2904,21
42905,2905,25
42906,2906,22
42907,2907,24
42908,2908,21
42909,2909,21
42910,2910,21
42911,2911,22
42912,2912,24
42913,2913,24
42914,2914,21
42915,2915,23
42916,2916,21
42917,2917,22
42918,2918,23
42919,2919,25
42920,2920,25
42921,2921,23
42922,2922,24
42923,2923,22
42924,2924,23
42925,2925,23
42926,2926,25
42927,2927,22
42928,2928,24
42929,2929,23
42930,2930,25
42931,2931,23
42932,2932,25
42933,2933,24
42934,2934,24
42935,2935,23
42936,2936,23
42937,2937,21
42938,2938,24
42939,2939,25
42940,2940,23
42941,2941,21
42942,2942,23
42943,2943,24
42944,2944,23
42945,2945,23
42946,2946,23
42947,2947,24
42948,2948,21
42949,2949,21
42950,2950,21
42951,2951,21
42952,2952,22
42953,2953,21
42954,2954,21
42955,2955,21
42956,2956,21
42957,2957,25
42958,2958,24
42959,2959,25
42960,2960,23
42961,2961,25
42962,2962,25
42963,2963,23
42964,2964,22
42965,2965,25
42966,2966,24
42967,2967,21
42968,2968,25
42969,2969,24
42970,2970,24
42971,2971,25
42972,2972,25
42973,2973,22
42974,2974,24
42975,2975,24
42976,2976,21
42977,2977,25
42978,2978,21
42979,2979,22
42980,2980,21
42981,2981,23
42982,2982,22
42983,2983,21
42984,2984,22
42985,2985,21
42986,2986,21
42987,2987,25
42988,2988,22
42989,2989,21
42990,2990,21
42991,2991,24
42992,2992,25
42993,2993,23
42994,2994,24
42995,2995,21
42996,2996,23
42997,2997,25
42998,2998,24
42999,2999,25
43000,3000,25
43001,3001,23
43002,3002,25
43003,3003,21
43004,3004,21
43005,3005,24
43006,3006,23
43007,3007,24
43008,3008,21
43009,3009,24
43010,3010,22
43011,3011,21
43012,3012,24
43013,3013,21
43014,3014,22
43015,3015,21
43016,3016,24
43017,3017,23
43018,3018,23
43019,3019,23
43020,3020,25
43021,3021,23
43022,3022,25
43023,3023,25
43024,3024,24
43025,3025,24
43026,3026,25
43027,3027,25
43028,3028,24
43029,3029,24
43030,3030,22
43031,3031,23
43032,3032,25
43033,3033,24
43034,3034,24
43035,3035,24
43036,3036,21
43037,3037,22
43038,3038,24
43039,3039,21
43040,3040,21
43041,3041,25
43042,3042,21
43043,3043,25
43044,3044,24
43045,3045,21
43046,3046,21
43047,3047,22
43048,3048,21
43049,3049,24
43050,3050,24
43051,3051,24
43052,3052,23
43053,3053,24
43054,3054,21
43055,3055,24
43056,3056,22
43057,3057,25
43058,3058,23
43059,3059,25
43060,3060,23
43061,3061,24
43062,3062,24
43063,3063,24
43064,3064,23
43065,3065,25
43066,3066,25
43067,3067,25
43068,3068,23
43069,3069,23
43070,3070,25
43071,3071,23
43072,3072,24
43073,3073,25
43074,3074,24
43075,3075,21
43076,3076,21
43077,3077,21
43078,3078,21
43079,3079,21
43080,3080,21
43081,3081,21
43082,3082,23
43083,3083,23
43084,3084,24
43085,3085,24
43086,3086,22
43087,3087,21
43088,3088,21
43089,3089,25
43090,3090,21
43091,3091,21
43092,3092,23
43093,3093,25
43094,3094,24
43095,3095,24
43096,3096,24
43097,3097,21
43098,3098,24
43099,3099,21
43100,3100,24
43101,3101,25
43102,3102,24
43103,3103,24
43104,3104,23
43105,3105,25
43106,3106,24
43107,3107,25
43108,3108,23
43109,3109,24
43110,3110,23
43111,3111,25
43112,3112,25
43113,3113,25
43114,3114,23
43115,3115,24
43116,3116,23
43117,3117,25
43118,3118,24
43119,3119,25
43120,3120,22
43121,3121,21
43122,3122,25
43123,3123,23
43124,3124,24
43125,3125,21
43126,3126,21
43127,3127,21
43128,3128,21
43129,3129,25
43130,3130,22
43131,3131,24
43132,3132,21
43133,3133,25
43134,3134,24
43135,3135,23
43136,3136,21
43137,3137,24
43138,3138,21
43139,3139,21
43140,3140,25
43141,3141,21
43142,3142,21
43143,3143,21
43144,3144,21
43145,3145,22
43146,3146,22
43147,3147,25
43148,3148,24
43149,3149,25
43150,3150,25
43151,3151,24
43152,3152,25
43153,3153,21
43154,3154,25
43155,3155,23
43156,3156,23
43157,3157,24
43158,3158,25
43159,3159,25
43160,3160,25
43161,3161,25
43162,3162,23
43163,3163,24
43164,3164,25
43165,3165,23
43166,3166,24
43167,3167,22
43168,3168,21
43169,3169,21
43170,3170,23
43171,3171,21
43172,3172,21
43173,3173,21
43174,3174,22
43175,3175,24
43176,3176,25
43177,3177,25
43178,3178,24
43179,3179,25
43180,3180,25
43181,3181,23
43182,3182,21
43183,3183,24
43184,3184,25
43185,3185,25
43186,3186,21
43187,3187,25
43188,3188,24
43189,3189,25
43190,3190,25
43191,3191,25
43192,3192,25
43193,3193,24
43194,3194,24
43195,3195,25
43196,3196,24
43197,3197,22
43198,3198,25
43199,3199,24
43200,3200,25
43201,3201,23
43202,3202,25
43203,3203,23
43204,3204,25
43205,3205,21
43206,3206,24
43207,3207,23
43208,3208,21
43209,3209,25
43210,3210,21
43211,3211,24
43212,3212,21
43213,3213,21
43214,3214,24
43215,3215,21
43216,3216,21
43217,3217,21
43218,3218,22
43219,3219,21
43220,3220,24
43221,3221,22
43222,3222,23
43223,3223,23
43224,3224,23
43225,3225,25
43226,3226,25
43227,3227,25
43228,3228,25
43229,3229,24
43230,3230,23
43231,3231,24
43232,3232,24
43233,3233,25
43234,3234,24
43235,3235,25
43236,3236,22
43237,3237,25
43238,3238,24
43239,3239,23
43240,3240,23
43241,3241,21
43242,3242,25
43243,3243,25
43244,3244,25
43245,3245,23
43246,3246,21
43247,3247,21
43248,3248,21
43249,3249,24
43250,3250,21
43251,3251,22
43252,3252,24
43253,3253,24
43254,3254,24
43255,3255,23
43256,3256,25
43257,3257,25
43258,3258,24
43259,3259,25
43260,3260,25
43261,3261,24
43262,3262,21
43263,3263,25
43264,3264,22
43265,3265,24
43266,3266,24
43267,3267,25
43268,3268,24
43269,3269,25
43270,3270,23
43271,3271,23
43272,3272,21
43273,3273,25
43274,3274,24
43275,3275,25
43276,3276,25
43277,3277,25
43278,3278,24
43279,3279,24
43280,3280,21
43281,3281,23
43282,3282,21
43283,3283,25
43284,3284,24
43285,3285,23
43286,3286,24
43287,3287,24
43288,3288,24
43289,3289,25
43290,3290,21
43291,3291,22
43292,3292,21
43293,3293,21
43294,3294,21
43295,3295,21
43296,3296,21
43297,3297,21
43298,3298,24
43299,3299,21
43300,3300,23
43301,3301,25
43302,3302,25
43303,3303,21
43304,3304,24
43305,3305,25
43306,3306,23
43307,3307,24
43308,3308,23
43309,3309,25
43310,3310,25
43311,3311,23
43312,3312,24
43313,3313,25
43314,3314,22
43315,3315,25
43316,3316,22
43317,3317,21
43318,3318,23
43319,3319,25
43320,3320,24
43321,3321,25
43322,3322,25
43323,3323,24
43324,3324,24
43325,3325,23
43326,3326,24
43327,3327,22
43328,3328,21
43329,3329,24
43330,3330,25
43331,3331,24
43332,3332,21
43333,3333,21
43334,3334,24
43335,3335,21
43336,3336,21
43337,3337,23
43338,3338,23
43339,3339,22
43340,3340,23
43341,3341,25
43342,3342,25
43343,3343,25
43344,3344,25
43345,3345,24
43346,3346,24
43347,3347,25
43348,3348,23
43349,3349,25
43350,3350,22
43351,3351,24
43352,3352,21
43353,3353,21
43354,3354,23
43355,3355,21
43356,3356,21
43357,3357,23
43358,3358,21
43359,3359,24
43360,3360,21
43361,3361,25
43362,3362,21
43363,3363,21
43364,3364,24
43365,3365,21
43366,3366,22
43367,3367,24
43368,3368,22
43369,3369,25
43370,3370,25
43371,3371,21
43372,3372,21
43373,3373,21
43374,3374,21
43375,3375,25
43376,3376,25
43377,3377,25
43378,3378,23
43379,3379,24
43380,3380,25
43381,3381,22
43382,3382,25
43383,3383,23
43384,3384,22
43385,3385,25
43386,3386,25
43387,3387,22
43388,3388,25
43389,3389,21
43390,3390,23
43391,3391,21
43392,3392,23
43393,3393,21
43394,3394,21
43395,3395,25
43396,3396,24
43397,3397,25
43398,3398,25
43399,3399,23
43400,3400,25
43401,3401,22
43402,3402,21
43403,3403,21
43404,3404,23
43405,3405,23
43406,3406,21
43407,3407,23
43408,3408,21
43409,3409,23
43410,3410,25
43411,3411,23
43412,3412,23
43413,3413,25
43414,3414,25
43415,3415,25
43416,3416,24
43417,3417,23
43418,3418,24
43419,3419,25
43420,3420,25
43421,3421,22
43422,3422,25
43423,3423,24
43424,3424,21
43425,3425,24
43426,3426,21
43427,3427,25
43428,3428,25
43429,3429,22
43430,3430,21
43431,3431,25
43432,3432,21
43433,3433,21
43434,3434,25
43435,3435,25
43436,3436,24
43437,3437,25
43438,3438,21
43439,3439,25
43440,3440,21
43441,3441,23
43442,3442,25
43443,3443,23
43444,3444,24
43445,3445,24
43446,3446,25
43447,3447,23
43448,3448,25
43449,3449,25
43450,3450,22
43451,3451,22
43452,3452,25
43453,3453,21
43454,3454,22
43455,3455,22
43456,3456,24
43457,3457,24
43458,3458,23
43459,3459,25
43460,3460,23
43461,3461,25
43462,3462,25
43463,3463,22
43464,3464,24
43465,3465,21
43466,3466,23
43467,3467,21
43468,3468,24
43469,3469,23
43470,3470,25
43471,3471,23
43472,3472,24
43473,3473,21
43474,3474,23
43475,3475,22
43476,3476,21
43477,3477,22
43478,3478,21
43479,3479,25
43480,3480,23
43481,3481,21
43482,3482,24
43483,3483,24
43484,3484,25
43485,3485,21
43486,3486,25
43487,3487,21
43488,3488,24
43489,3489,25
43490,3490,25
43491,3491,25
43492,3492,24
43493,3493,24
43494,3494,25
43495,3495,25
43496,3496,25
43497,3497,23
43498,3498,25
43499,3499,24
43500,3500,23
43501,3501,25
43502,3502,25
43503,3503,21
43504,3504,22
43505,3505,23
43506,3506,23
43507,3507,21
43508,3508,23
43509,3509,23
43510,3510,21
43511,3511,21
43512,3512,21
43513,3513,24
43514,3514,21
43515,3515,24
43516,3516,23
43517,3517,21
43518,3518,25
43519,3519,21
43520,3520,25
43521,3521,21
43522,3522,23
43523,3523,22
43524,3524,23
43525,3525,21
43526,3526,21
43527,3527,23
43528,3528,25
43529,3529,24
43530,3530,25
43531,3531,24
43532,3532,21
43533,3533,25
43534,3534,22
43535,3535,22
43536,3536,23
43537,3537,25
43538,3538,25
43539,3539,22
43540,3540,21
43541,3541,21
43542,3542,25
43543,3543,22
43544,3544,24
43545,3545,25
43546,3546,24
43547,3547,25
43548,3548,24
43549,3549,25
43550,3550,23
43551,3551,21
43552,3552,22
43553,3553,21
43554,3554,23
43555,3555,25
43556,3556,25
43557,3557,22
43558,3558,25
43559,3559,23
43560,3560,24
43561,3561,25
43562,3562,25
43563,3563,24
43564,3564,23
43565,3565,24
43566,3566,24
43567,3567,23
43568,3568,24
43569,3569,25
43570,3570,25
43571,3571,21
43572,3572,25
43573,3573,25
43574,3574,25
43575,3575,24
43576,3576,24
43577,3577,22
43578,3578,23
43579,3579,24
43580,3580,21
43581,3581,21
43582,3582,24
43583,3583,24
43584,3584,23
43585,3585,21
43586,3586,24
43587,3587,21
43588,3588,25
43589,3589,21
43590,3590,21
43591,3591,21
43592,3592,23
43593,3593,25
43594,3594,25
43595,3595,24
43596,3596,23
43597,3597,22
43598,3598,25
43599,3599,22
43600,3600,23
43601,3601,25
43602,3602,25
43603,3603,25
43604,3604,24
43605,3605,25
43606,3606,24
43607,3607,25
43608,3608,24
43609,3609,25
43610,3610,24
43611,3611,22
43612,3612,21
43613,3613,22
43614,3614,24
43615,3615,21
43616,3616,21
43617,3617,21
43618,3618,24
43619,3619,22
43620,3620,24
43621,3621,21
43622,3622,23
43623,3623,21
43624,3624,25
43625,3625,23
43626,3626,24
43627,3627,22
43628,3628,24
43629,3629,25
43630,3630,25
43631,3631,25
43632,3632,25
43633,3633,24
43634,3634,21
43635,3635,24
43636,3636,25
43637,3637,23
43638,3638,23
43639,3639,25
43640,3640,21
43641,3641,24
43642,3642,25
43643,3643,21
43644,3644,21
43645,3645,24
43646,3646,24
43647,3647,21
43648,3648,25
43649,3649,21
43650,3650,21
43651,3651,21
43652,3652,21
43653,3653,23
43654,3654,21
43655,3655,24
43656,3656,25
43657,3657,25
43658,3658,25
43659,3659,25
43660,3660,24
43661,3661,24
43662,3662,23
43663,3663,24
43664,3664,24
43665,3665,23
43666,3666,25
43667,3667,25
43668,3668,25
43669,3669,25
43670,3670,23
43671,3671,24
43672,3672,24
43673,3673,25
43674,3674,24
43675,3675,23
43676,3676,21
43677,3677,24
43678,3678,25
43679,3679,23
43680,3680,23
43681,3681,21
43682,3682,21
43683,3683,21
43684,3684,21
43685,3685,25
43686,3686,21
43687,3687,21
43688,3688,24
43689,3689,24
43690,3690,21
43691,3691,24
43692,3692,21
43693,3693,25
43694,3694,23
43695,3695,25
43696,3696,24
43697,3697,23
43698,3698,21
43699,3699,25
43700,3700,24
43701,3701,23
43702,3702,25
43703,3703,24
43704,3704,25
43705,3705,24
43706,3706,21
43707,3707,25
43708,3708,24
43709,3709,25
43710,3710,21
43711,3711,21
43712,3712,25
43713,3713,21
43714,3714,23
43715,3715,24
43716,3716,22
43717,3717,24
43718,3718,23
43719,3719,24
43720,3720,21
43721,3721,24
43722,3722,21
43723,3723,21
43724,3724,24
43725,3725,21
43726,3726,23
43727,3727,24
43728,3728,21
43729,3729,21
43730,3730,21
43731,3731,21
43732,3732,21
43733,3733,22
43734,3734,24
43735,3735,25
43736,3736,25
43737,3737,21
43738,3738,23
43739,3739,24
43740,3740,24
43741,3741,23
43742,3742,23
43743,3743,25
43744,3744,23
43745,3745,23
43746,3746,24
43747,3747,24
43748,3748,23
43749,3749,24
